ID1,ID,Extra,Date,Yesterday,Year,Start_Time,End_Time,Hatchery,Observer_Initials,ReleaseToday,Release Data,ReleaseYesterday,Cloud_Cover,Precip,Wind,Num_SeaLions,Num_HarborSeals,Num_HarborPorpoises,Num_KillerWhales,Num_SeaOtters,Num_River_Otters,Num_Mink,Num_Gulls,Num_Eagles,Num_Sea Birds,Num_PredatoryFish,Others,Uncertain,Species_MinMaxBest,Num_Skiff,Num_Pleasure,Num_CommercialFishing,Num_CruiseShipFerry,Whale_Behavior,Barrier,Num_MnHatchery,MnHatchery_MinMaxBest,Num_MnArea,MnArea_MinMaxBest,When_whales_noticed,Last_Time_Seen,Why_observation_ended,noticed during obs period,during obs period?,total time,Comments,Human_Activity,Entered_By,Tide_Direction,Tidal_Amplitude,Min_After_Change,Feed_in_the_area
1500,,,5/5/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 fish feeding,emc,Not ENTERED,,,coho
1448,,,5/6/2013,,2013,14:00:00,14:15:00,Hidden Falls,amo,,,,Sunny,None,No Wind,0,1,0,,0,0,0,5,2,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people feeding on pens,emc,Not ENTERED,,,coho smolt
1501,,,5/6/2013,,2013,10:45:00,11:00:00,Hidden Falls,amo,,,,Sunny,None,Breezy,0,1,0,,0,0,0,3,4,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people feedign,emc,Not ENTERED,,,coho smolt
1449,,,5/7/2013,,2013,10:45:00,11:00:00,Hidden Falls,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,4,2,0,0,0,0,,2,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,3 people on net pens,emc,Not ENTERED,,,coho smolt
1502,,,5/7/2013,,2013,14:00:00,14:15:00,Hidden Falls,tb,,,,Sunny,None,Breezy,0,2,0,,0,0,0,3,20,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,coho smolt
1450,,,5/8/2013,,2013,14:00:00,14:15:00,Hidden Falls,ced,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,two fish feeders,emc,Not ENTERED,,,coho
1503,,,5/8/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Sunny,none,Breezy,0,1,0,,0,1,2,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 fish feeding,emc,Not ENTERED,,,coho
1451,,,5/9/2013,,2013,14:15:00,14:50:00,Hidden Falls,ced,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,two feeders,emc,Not ENTERED,,,not noted
1504,,,5/9/2013,,2013,,,Hidden Falls,ced,,,,Sunny,None,No Wind,,,,,,,,7,,,,not noted,not noted,,1,,,,Not noted,Not noted,,0,0,,,,,,,,"not noted ""nothing seen""[notes on back of a data sheet. Therefore blanks not counted as zeros. No time noted]",not noted,emc,Not ENTERED,,,none
1452,,,5/10/2013,,2013,14:15:00,14:30:00,Hidden Falls,jt,,,,Sunny,None,Breezy,0,0,0,,0,0,0,1,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding fish,emc,Not ENTERED,,,not noted
1505,,,5/10/2013,,2013,10:45:00,11:00:00,Hidden Falls,jt,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,net mending,emc,Not ENTERED,,,not noted
1453,,,5/11/2013,,2013,2:15:00,2:30:00,Hidden Falls,ced,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,0,0,1,0,0,0,,1,0,0,0,Breathing at surface & diving,No Barrier,1,,0,,14:20:00,14:30:00,Observer no longer in area,,Yes,10,none,2 fish feeders,emc,Not ENTERED,,,coho
1506,,,5/11/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,Breathing at surface & diving,Shoreline,0,,1,,10:36:00,10:45:00,Observer no longer in area,,Yes,9,none. Observer no longer in area,4 fish feeders,emc,Not ENTERED,,,coho-smolt
1454,,,5/12/2013,,2013,14:15:00,14:30:00,Hidden Falls,ced,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,Breathing at surface & diving,No Barrier,0,,1,,14:25:00,14:30:00,Observer no longer in area,,Yes,5,ended when observer no longer in area,2 fish feeders,emc,Not ENTERED,,,coho
1507,,,5/12/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Overcast,Fog,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 fish feeding,emc,Not ENTERED,,,coho
1455,,,5/13/2013,,2013,14:15:00,14:30:00,Hidden Falls,tb,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,4,1,3,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,coho
1508,,,5/13/2013,,2013,10:45:00,11:00:00,Hidden Falls,tb,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,0,0,4,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,coho
1509,,,5/14/2013,,2013,10:45:00,11:00:00,Hidden Falls,tb,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,coho
1456,,,5/15/2013,,2013,14:30:00,14:45:00,Hidden Falls,ced,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,2,0,0,0,Breathing at surface & diving,No Barrier,1,,0,,14:40:00,14:45:00,Observer no longer in area,,Yes,5,observation ended when observer no longer in area.,2 fish feeders 2 workers on skiff,emc,Not ENTERED,,,coho
1510,,x,5/15/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,0,2,0,0,0,,1,0,0,0,Breathing at surface & diving,Not noted,0,,1,,10:40:00 AM,10:45:00 AM,Observer no longer in area,,Yes,5,not noted.  Observer no longer in area,two fish feeders,emc,Not ENTERED,,,coho
1526,,,5/15/2013,,2013,10:30:00,10:45:00,Hidden Falls,lef,,,,Overcast,None,No Wind,0,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 ppl on pens,emc,Not ENTERED,,,none
1457,,,5/16/2013,,2013,14:30:00,14:45:00,Hidden Falls,ced,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,two fish feeders,emc,Not ENTERED,,,coho
1511,,,5/16/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Overcast,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,1,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,two fish feeders,emc,Not ENTERED,,,coho smolt
1458,,,5/17/2013,,2013,14:30:00,14:45:00,Hidden Falls,ced,,,,Overcast,None,Windy,0,2,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 fish feeders,emc,Not ENTERED,,,"coho smolts, chum fry and pink fry"
1512,,,5/17/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Overcast,None,Breezy,0,2,0,,0,1,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,two fish feeders,emc,Not ENTERED,,,"coho smelt, chum fry, pink fry"
1459,,,5/18/2013,,2013,14:30:00,14:45:00,Hidden Falls,ced,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,1 fish food feeder,emc,Not ENTERED,,,not noted
1513,,,5/18/2013,,2013,11:30:00,12:30:00,Hidden Falls,emc,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,"coho, chum"
1460,,,5/20/2013,,2013,14:30:00,14:45:00,Hidden Falls,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,"Breaching, Breathing at surface & diving",No Barrier,1,,0,,14:00:00,15:00:00,Observer no longer in area,,Yes,60,not noted.  Ended when observer no longer in the area,2 people on net pens,emc,Not ENTERED,,,"coho, chum"
1514,,,5/20/2013,,2013,10:30:00,10:44:00,Hidden Falls,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,0,7,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,coho chum
1461,,,5/23/2013,,2013,14:30:00,14:45:00,Hidden Falls,ced,,,,Sunny,None,No Wind,1,0,0,,0,0,0,0,1,0,0,0,0,,1,0,3,0,Breathing at surface & diving,No Barrier,1,,0,,14:40:00,14:45:00,Whale no longer in area,,Yes,5,not noted.  Observation ended when observer was not longer in area.,Two feeders,emc,,,,not noted
1515,,,5/23/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Sunny,None,Breezy,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0,3,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeder,emc,Not ENTERED,,,"coho, chum"
1469,,x,5/24/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Partly Cloudy,None,No Wind,0,1,0,,0,0,0,6,0,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pens,emc,Not ENTERED,,,"fry, baitfish"
1516,,x,5/24/2013,,2013,10:45:00,11:00:00,Hidden Falls,ced,,,,Overcast,None,No Wind,1,0,0,,0,0,0,0,2,0,0,0,0,,1,0,3,0,Breathing at surface & divin,not noted,1,,0,,10:45:00 AM,11:00:00 AM,Observer no longer in area,,Yes,15,not noted. Whale no longer in area,two fish feeders,emc,Not ENTERED,,,"coho, chum"
1517,,,5/24/2013,,2013,13:30:00,13:45:00,Hidden Falls,ced,,,,Sunny,None,No Wind,0,0,0,,0,0,0,4,2,0,0,0,0,,1,0,3,0,No Whales,No Barrier,0,,0,,,,,,,,none,two fish feeders,emc,Not ENTERED,,,"coho smlt, chum"
1525,,,5/24/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Partly Cloudy,None,No Wind,0,1,0,,0,0,0,5,0,4,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pens,emc,Not ENTERED,,,fry and baitfish
1470,,,5/25/2013,,2013,14:30:00,14:45:00,Hidden Falls,lef,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 people on pens,emc,Not ENTERED,,,none
1462,,,5/26/2013,,2013,13:00:00,13:15:00,Hidden Falls,ced,,,,Sunny,None,No Wind,0,0,0,,0,0,0,3,2,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 fish feeders,emc,Not ENTERED,,,coho
1471,,x,5/26/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Sunny,None,No Wind,0,1,0,,0,0,0,4,0,6,0,0,0,,0,0,0,0,Breathing at surface & diving,Shoreline,0,,1,,7:00:00 PM,7:45:00 PM,Whales no longer in area,,No,45,not noted.  Observation ended because whales no longer in area,2 on net pens,emc,Not ENTERED,,,herring
1518,,,5/26/2013,,2013,10:00:00,10:15:00,Hidden Falls,ced,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,2,3,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 fish feeders,emc,Not ENTERED,,,coho
1527,,x,5/26/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,6,0,0,0,0,0,,1,1,0,0,Breathing at surface & diving,"shoreline,bubbles, tide rip",1,,0,,8:30:00 AM,9:30:00 AM,Whales no longer in area,,No,60,none,3 people on net pens and using skiff,emc,Not ENTERED,,,fry baitfish
1463,,,5/27/2013,,2013,14:00:00,14:15:00,Hidden Falls,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,6,4,2,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,"herring, coho, chum"
1472,,x,5/27/2013,,2013,22:30:00,22:45:00,Hidden Falls,bb,,,,Sunny,None,No Wind,0,1,0,,0,0,0,12,1,6,0,0,0,,0,0,0,0,Breathing at surface & diving,Shoreline,0,,1,,7:00:00 AM,8:00:00 AM,Whales no longer in area,,No,60,not noted. Whales no longer in area,2 on net pens,emc,,,,"herring, salmon fry"
1519,,,5/27/2013,,2013,10:00:00,10:15:00,Hidden Falls,Not Noted,,,,Sunny,None,No Wind,0,1,0,,0,1,0,8,2,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,nto noted,2 people on net pens,emc,Not ENTERED,,,not noted
1528,,x,5/27/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Sunny,None,No Wind,0,1,0,,0,0,0,2,1,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pens,emc,Not ENTERED,,,"salmon fry, herring"
1473,,,5/28/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 on net pen,emc,Not ENTERED,,,"salmon fry, bait fish"
1529,,,5/28/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Sunny,None,No Wind,0,2,0,,0,0,0,6,1,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 work on net pens,emc,Not ENTERED,,,fry baitfish etc
1464,,,5/29/2013,,2013,13:15:00,13:30:00,Hidden Falls,Not Noted,,,,Overcast,Rain,Windy,0,1,0,,0,0,0,0,0,0,0,0,0,,1,1,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,coho
1474,,x,5/29/2013,,2013,14:30:00,14:45:00,Hidden Falls,tb,,,,Partly Cloudy,Rain,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,not noted
1520,,,5/29/2013,,2013,10:00:00,10:15:00,Hidden Falls,emc,,,,Overcast,Fog,Breezy,0,0,0,,0,0,0,1,1,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,coho chum
1530,,x,5/29/2013,,2013,10:30:00,10:45:00,Hidden Falls,tb,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,4,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,"herring, chum"
1465,,,5/30/2013,,2013,13:15:00,13:30:00,Hidden Falls,ced,,,,Sunny,None,No Wind,0,0,0,,0,0,0,4,2,0,0,0,0,,2,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two fish feeders,emc,Not ENTERED,,,"chum, herring, coho"
1475,,x,5/30/2013,,2013,14:30:00,14:45:00,Hidden Falls,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,2,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,"herring, chum, coho"
1521,,,5/30/2013,,2013,10:00:00,10:15:00,Hidden Falls,ced,,,,Partly Cloudy,None,No Wind,0,1,0,,0,0,0,2,2,0,0,0,0,,1,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,coho chum
1531,,x,5/30/2013,,2013,10:30:00,10:45:00,Hidden Falls,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,6,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not ntoed,2 people on net pens,emcq,Not ENTERED,,,"herring, chum, coho"
1466,,,5/31/2013,,2013,13:15:00,13:30:00,Hidden Falls,ced,,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,"coho, chum"
1476,,x,5/31/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Overcast,Rain,No Wind,0,2,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 on net pens,emc,Not ENTERED,,,none
1522,,,5/31/2013,,2013,10:00:00,10:15:00,Hidden Falls,ced,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,2,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,coho chum
1532,,x,5/31/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Overcast,Fog,No Wind,0,0,0,,0,0,0,4,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,rain also,2 on net pens,emc,Not ENTERED,,,none
1467,,,6/1/2013,,2013,13:15:00,13:30:00,Hidden Falls,ced,,,,Overcast,Fog,No Wind,0,0,0,,0,0,0,20,0,8,,not noted,not noted,,1,0,0,1,No Whales,No Barrier,0,,0,,,,,,,,not noted.  A lot of black rockfish,two feeders,emc,Not ENTERED,,,"coho, chum"
1477,,x,6/1/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Overcast,Rain,No Wind,0,2,0,,0,0,0,3,1,10,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pens,emc,Not ENTERED,,,"fry, baitfish, etc"
1523,,,6/1/2013,,2013,10:00:00,10:15:00,Hidden Falls,ced,,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,2,0,0,0,0,0,,2,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,two fish feeders one sport fisherman on skiff,emc,Not ENTERED,,,coho chum
1533,,x,6/1/2013,,2013,10:30:00,10:45:00,Hidden Falls,lef,,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,3,2,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on pens,emc,Not ENTERED,,,"needlefish, herring"
1468,,,6/2/2013,,2013,13:00:00,13:15:00,Hidden Falls,ced,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,5,0,20,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,"coho, chum"
1478,,x,6/2/2013,,2013,14:45:00,15:00:00,Hidden Falls,bb,,,,Partly Cloudy,None,No Wind,0,3,0,,0,0,0,4,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 working on net pens,emc,Not ENTERED,,,same as am
1524,,,6/2/2013,,2013,10:00:00,10:15:00,Hidden Falls,ced,,,,Partly Cloudy,Fog,No Wind,0,1,0,,0,1,0,20,0,20,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,two feeders,emc,Not ENTERED,,,"coho chu,"
1534,,x,6/2/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Partly Cloudy,None,No Wind,0,2,0,,0,0,0,8,0,12,0,0,0,,1,0,0,0,Breathing at surface & diving,Shoreline,0,,1,,9:45:00 AM,10:15:00 AM,Not Entered,,No,30,none,2 working on net pens,emc,Not ENTERED,,,"fry, baitfish etc"
1479,,,6/3/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Overcast,Rain,Breezy,0,1,0,,0,0,0,6,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,same,emc,Not ENTERED,,,"chum, fry, herring, coho smolts"
1535,,,6/3/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Partly Cloudy,None,No Wind,0,2,0,,0,0,0,0,3,6,0,0,0,,0,1,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pens,emc,Not ENTERED,,,"fry, herring"
1480,,,6/4/2013,,2013,14:30:00,14:35:00,Hidden Falls,emm,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,1,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,sailboat cruising down the bay,emm,Not ENTERED,,,"chum, herring, coho, needlefish"
1536,,,6/4/2013,,2013,10:30:00,10:45:00,Hidden Falls,emm,,,,Overcast,Fog,No Wind,0,1,0,,0,1,0,0,3,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,none,emc,Not ENTERED,,,chum fry needle fish herring colo
1481,,,6/5/2013,,2013,14:30:00,14:45:00,Hidden Falls,Not Noted,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,none,emc,Not ENTERED,,,"coho, herring"
1537,,,6/5/2013,,2013,10:30:00,10:45:00,Hidden Falls,Not Noted,,,,Sunny,None,No Wind,0,1,0,,0,0,0,3,3,0,0,0,0,,0,0,0,0,Surface feeding lunges,Not noted,1,,0,,10:35:00,10:40:00,Whales no longer in area,Yes,Yes,5,none.  Whales no longer in area,none,emc,Not ENTERED,,,"coho, chu,, herring, needles"
1482,,,6/6/2013,,2013,14:30:00,14:45:00,Hidden Falls,lef,,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,0,0,0,0,0,0,,0,1,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 ppl on pens,emc,Not ENTERED,,,none
1538,,,6/6/2013,,2013,10:30:00,10:45:00,Hidden Falls,lef,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,0,10,0,0,0,0,,0,0,0,0,"breathing at surface & diving, surface lunges, breaching",Shoreline,0,,2,,9:30:00,9:45:00,Whales no longer in area,No,No,15,mother and calf left bay quickly.  Whale no longer in area,2 ppl on pens,emc,,,,bait ball
1483,,,6/7/2013,,2013,14:30:00,14:45:00,Hidden Falls,bb,,,,Overcast,None,No Wind,0,1,0,,0,0,0,4,2,10,0,0,0,,0,0,0,0,Surface feeding lunges,"shoreline, bubbles, tide rip",2,,0,,6:30:00,23:30:00,Observer no longer in area,No,Yes,1020,mother and calf humpback.  Ended with observer no longer in area,2 on net pens,emc,Not ENTERED,,,"needlefish, herring, fry, tomcod"
1539,,,6/7/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Overcast,Fog,No Wind,0,1,0,,0,0,0,10,1,0,0,0,0,,0,1,0,0,"breathing at surface & diving, breaching","no barrier, shoreline, bubbles, tide rip",2,,,,6:30:00,23:30:00,Observer no longer in area,No,Yes,,also rain.  Mother and calf humbpack,2 on net pens,emc,Not ENTERED,,,"needlefish, herring, salmon fry etc"
1484,,,6/8/2013,,2013,14:30:00,14:45:00,Hidden Falls,lef,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,3,2,0,0,0,0,,0,0,0,0,Breathing at surface & diving,No Barrier,0,,1,,13:00:00,13:30:00,Whale no longer in area,No,No,30,one whlae for a half hour. Whales no longer in area,2 people on pens,emc,Not ENTERED,,,not noted
1540,,,6/8/2013,,2013,10:30:00,10:45:00,Hidden Falls,bb,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,1,4,12,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pen,emc,Not ENTERED,,,"fry, needlefishm herring, baitfish"
1541,,,6/9/2013,,2013,10:30:00,10:45:00,Hidden Falls,lef,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,"breathing at surface & diving,breaching",Shoreline,2,,2,,10:17:00,12:00:00,Whale no longer in area,No,Yes,103,"mother and calf entered the bay, circled. Whales no longer in area",2 people on pens,emc,Not ENTERED,,,not noted
1839,,,5/1/2014,,2014,10:30:00,10:45:00,Hidden Falls,LK,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,0,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,None,Not Entered,KP,Not ENTERED,,,None
1840,,,5/1/2014,,2014,14:30:00,14:45:00,Hidden Falls,LK,,,,Sunny,None,Breezy,0,0,0,,0,0,0,3,0,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,N/A,Not Entered,KP,Not ENTERED,,,Not Entered
1841,,,5/2/2014,,2014,10:30:00,10:45:00,Hidden Falls,CED,,,,Sunny,None,Windy,0,2,0,,0,0,0,3,0,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,N/A,Not Entered,KP,Not ENTERED,,,N/A
1842,,,5/2/2014,,2014,14:30:00,14:45:00,Hidden Falls,SPA,,,,Sunny,None,Windy,0,1,0,,0,0,0,0,2,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,N/A,Feeding Fish,KP,Not ENTERED,,,N/A
1843,,,5/3/2014,,2014,14:30:00,14:45:00,Hidden Falls,LK,,,,Sunny,Not ENTERED,Breezy,0,0,2,,0,0,0,5,4,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,N/A,Not Entered,KP,Not ENTERED,,,Not Entered
1945,,,5/3/2014,,2014,10:30:00,10:45:00,Hidden Falls,CED,,,,Sunny,None,Breezy,0,0,0,,0,0,0,3,0,2,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,None,Feeding,KP,Not ENTERED,,,None
1844,,,5/4/2014,,2014,10:30:00,10:45:00,Hidden Falls,LK,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,1,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,N/A,Not Entered,KP,Not ENTERED,,,Not Entered
1971,,,5/4/2014,,2014,14:30:00,14:45:00,Hidden Falls,CED,,,,Sunny,None,No Wind,0,0,0,,0,0,0,6,2,4,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,N/A,Feeding,KP,Not ENTERED,,,Chinook in area released 5/2-5/4
1845,,,5/5/2014,,2014,10:30:00,10:45:00,Hidden Falls,SPA,,,,Sunny,None,Breezy,0,1,0,,0,0,0,2,1,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,NA,Feeding,KP,Not ENTERED,,,Not Entered
1846,,,5/5/2014,,2014,14:30:00,14:45:00,Hidden Falls,KM,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,3,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Not Entered,Feeding,KP,Not ENTERED,,,Not Entered
